https://www.eventbrite.com/e/halton-scope-womens-health-day-tickets-1981957801136?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176197928%2F2987537161411%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=bff808485c7f0bf3f72c8b20e062121a,Halton SCOPE Women's Health Day,Halton SCOPE,Celebrate International Women’s Day with expert-led learning and connection at Halton SCOPE Women’s Health Day,,,Refunds up to 1 day before event,"Oakville Trafalgar Memorial Hospital3001 Hospital GateOakville, ON L6M 0L8 Canada",CA$100,Mar 5 · 7:30 AM EST
https://www.eventbrite.ca/e/alpha-1-wrestling-presents-buck-wild-tickets-1980730646684?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175071767%2F2777888904971%2F1%2Foriginal.20260116-175328?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ae8ecceda41eebaa138c90bfaf68e8ed,Alpha-1 Wrestling Presents: BUCK WILD,Alpha-1 Wrestling,GET TICKETS OR WATCH LIVE ON YOUTUBE!!!,,,No refunds,"222 Queenston Rd222 Queenston RoadHamilton, ON L8K 1G6 Canada",From $22.63,Mar 1 · 4:00 PM EST
https://www.eventbrite.ca/e/advocis-greater-hamilton-international-womens-day-2026-tickets-1955207912499?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F696232959%2F440384929648%2F1%2Foriginal.20240213-163149?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8d742f7afc3895a3e3b0d5656e29307c,Advocis Greater Hamilton: International Women's Day 2026,Advocis Greater Hamilton Chapter,An event designed by women for women!,,,Refunds up to 7 days before event,"Oakville Conference & Banquet Centre2515 Wyecroft RoadOakville, ON L6L 6P8 Canada",From $150.86,Mar 5 · 8:30 AM EST
https://www.eventbrite.ca/e/shania-twang-tribute-concert-at-the-shed-tickets-1970617365588?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170988892%2F690348627453%2F1%2Foriginal.20251114-181720?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6073fa8cd16f646f2f15e05ab5dcf8d8,SHANIA TWANG Tribute Concert at The SHED,Shawn & Ed Brewing Co,MARCH 6 - Don't miss this awesome celebration of Shania Twain at Shawn & Ed Brewing Co.!,,,Refunds up to 7 days before event,"Shawn & Ed Brewing Company65 Hatt StHamilton, ON L9H 0C1 Canada",CA$25.57,Mar 6 · 8:00 PM EST
https://www.eventbrite.ca/e/19th-annual-mcmaster-wise-conference-shaping-the-future-of-stem-tickets-1975855299389?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171879242%2F51350037602%2F1%2Foriginal.20251127-155051?w=600&auto=format%2Ccompress&q=75&sharp=10&s=7d782c6af40bb855ebf720d330dfb321,19th  ANNUAL MCMASTER WISE CONFERENCE: Shaping the Future of STEM,McMaster Women In Science and Engineering (WISE),"Join us on March 7, 2026, for the 19th Annual WISE Conference —research, networking & workshops in celebration of International Women's Day!",,,No refunds,"McMaster University1280 Main Street WestHamilton, ON L8S 4L8 Canada",CA$30 – CA$60,Mar 7 · 10:30 AM EST
https://www.eventbrite.ca/e/steve-strongman-march-1-at-the-shed-tickets-1969838692556?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170897186%2F690348627453%2F1%2Foriginal.20251113-173507?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1a5c3bb88f13f91af3b1871c0778e046,STEVE STRONGMAN March 1 at The SHED!,Shawn & Ed Brewing Co,MARCH `1! Don't miss JUNO AWARD WINNING musician Steve Strongman at Shawn & Ed Brewing Co.,,,Refunds up to 7 days before event,"Shawn & Ed Brewing Co.65 Hatt StreetHamilton, ON L9H 0C1 Canada",CA$30,Mar 1 · 1:00 PM EST
https://www.eventbrite.ca/e/ancaster-soft-vibes-sparkly-things-holistic-healing-fairtm-tickets-1715913867569?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172279100%2F335575615405%2F1%2Foriginal.20251204-003612?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=293dc6c7915fb98be047f581f4af7f6d,ANCASTER  - SOFT VIBES & SPARKLY THINGS HOLISTIC HEALING FAIR™,Holistic Healing Fair™,"Step into soft vibes, sparkly energy, and all things wellness at the Ancaster Holistic Healing Fair™.",,,Refunds up to 7 days before event,"Ancaster Fairgrounds630 Trinity Road SouthHamilton, ON L0R 1R0 Canada",Free,Mar 1 · 10:00 AM EST
https://www.eventbrite.ca/e/lost-faculty-album-release-show-w-kasador-bbq-pope-tickets-1978174012723?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1173078380%2F1705870505933%2F1%2Foriginal.20251216-185257?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C1007%2C1996%2C998&s=de4bc28634ab23d59509ffa84cb3c6f7,Lost Faculty Album Release Show w/ Kasador & BBQ Pope,Lost Faculty,Lost Faculty celebrates the release of their debut album in their hometown with Kasador and BBQ Pope at Corktown (Upstairs).,,,Refunds up to 7 days before event,"Corktown Irish Pub, The175 Young StreetHamilton, ON L8N 1V7 Canada",From CA$17.55,Mar 6 · 8:00 PM EST
https://www.eventbrite.ca/e/international-womens-day-dinner-party-2026-tickets-1980127865750?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174346533%2F1335724716473%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=44%2C22%2C2116%2C1058&s=f497ac92819664f506c3afbb78764a42,International Women's Day Dinner Party 2026,Women of Halton Action Movement,"Join us for our annual IWD Dinner Party, celebrating women.",,,No refunds,"Oakville Conference & Banquet Centre2515 Wyecroft RoadOakville, ON L6L 6P8 Canada",From CA$107.10,Mar 4 · 5:30 PM EST
https://www.eventbrite.com/e/gtfil-greater-toronto-indoor-football-league-tickets-1980097024503?aff=ebdssbdestsearch,,GTFIL - Greater Toronto Indoor Football League,Greater Toronto Indoor Football League,"The GTIFL is the only FullTackle Arena Football League in Canada.  Join us at the Rock Athletic Centre in Oakville, ON online at GTIFL.CA","Category: Sports & Fitness, Football",all agesIn personFree parking,Refunds up to 7 days before event,"Toronto Rock Athletic Centre1132 Invicta DriveOakville, ON L6H 6G1 Canada",,
https://www.eventbrite.ca/e/getting-started-with-vertex-ai-1-day-training-in-burlington-tickets-1979211530968?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,Getting Started with Vertex AI: 1 Day Training in Burlington,Catils_inc,"Go from idea to production with Vertex AI—explore model training, ML pipelines, and real-world generative AI applications.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM – 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThis Vertex AI course offers a deep dive into Google's unified platform for building and managing machine learning and generative AI models. You’ll explore the end-to-end ML lifecycle—from data preparation to model deployment—using AutoML and custom training options. Through hands-on projects, real-world examples, and expert guidance, you’ll learn to accelerate AI development with scalable cloud solutions.Learning Objectives
By the end of this course, you will:Understand how to build and manage ML and generative AI models using Vertex AIPrepare and analyze datasets for training AI modelsChoose between AutoML and custom training options confidentlyDeploy production-ready ML systems with MLOps toolsLeverage generative AI to solve business-focused challengesTarget AudienceMachine learning practitionersData scientistsML engineersDevelopersBusiness teamsWhy is it Right Fit for You:Google's Vertex AI consolidates the full lifecycle of machine learning into one intuitive platform—and this course helps you unlock its full potential. Whether you're creating fast prototypes or scaling enterprise-grade AI systems, you’ll gain the hands-on skills and practical insights needed to innovate efficiently. Our instructors provide cloud-native best practices that bridge the gap between development and production, enabling you to build AI solutions that deliver measurable business value.©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Looking to empower your whole team with cloud AI skills?We offer in-house training sessions that are fully customizable to your industry, tech stack, and project needs. Want to train your data teams on lifelike generative AI or streamline your MLOps workflow? Let us tailor a hands-on program that accelerates innovation within your organization.📧 Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career",ages 18+In personPaid parking,Refunds up to 7 days before event,"Regus ON, Burlington - North Service Road4145 North Service Road#2nd FloorPh No +1 469 666 9332 Burlington, ON L7L 6A3 Canada",,
https://www.eventbrite.ca/e/ai-machine-learning-using-python-1-day-session-in-burlington-tickets-1979509696790?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,AI & Machine Learning Using Python: 1 Day Session in Burlington,Catils_inc,"Dive into ML and AI using Python—master supervised and unsupervised learning, model evaluation, and neural network basics in one day.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM – 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThe Machine Learning & AI in Python course empowers you to understand, build, and evaluate predictive models using Python. You will learn the fundamentals of supervised and unsupervised learning, model evaluation metrics, feature engineering, and get a glimpse into neural networks and deep learning. With practical hands-on exercises, this course prepares you to transition from theory to real-world machine learning applications.Learning ObjectivesBy the end of this course, you will:Understand core machine learning concepts and workflowsBuild supervised and unsupervised models using scikit-learnEvaluate model performance using appropriate metricsApply feature engineering techniques to improve predictionsGain basic knowledge of neural networks and deep learningUse Python for real-world AI and ML problem-solvingTarget AudienceData scientists, ML engineers, developers, and advanced Python users.Why is it right fit for you:If you’re looking to take your Python programming skills into the realm of machine learning, this course is ideal. With a strong focus on applied learning and best practices, you’ll build models and analyze datasets that mirror real-world challenges. Our experienced instructors make complex concepts like algorithms and neural networks accessible through hands-on examples. This course helps you build confidence in working with machine learning tools and prepares you for advanced AI workflows.©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Looking to enhance your team's AI and machine learning capabilities?We offer tailored in-house training sessions designed to fit your organization’s specific learning needs. Want your developers to build predictive models or enrich your team’s data expertise? Let us customize a course that aligns with your business goals and projects.📧 Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career",ages 18+In personPaid parking,Refunds up to 7 days before event,"ON, Burlington - North Service Road4145 North Service Road 2nd FloorPh No +1 469 666 9332 Burlington, ON L7L 6A3 Canada",,
https://www.eventbrite.ca/e/burlington-ontario-st-louis-bar-grill-walkers-line-tickets-1980498333830?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174778543%2F2065107091803%2F1%2Foriginal.20260113-211222?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=1.0&fp-y=0.538&s=bc35ea79d5e37af4c0bc3f8697409535,Burlington Ontario (St. Louis Bar & Grill - Walkers Line),Tremendous Trivia Night Productions Inc.,"Join us at St. Louis Bar & Grill for some Thursday night trivia fun in Burlington!Trivia Thursdays are happening at St. Louis Bar & Grill in Burlington! Battle it out across 6 rounds of General Knowledge and Name That Tune to become the Ultimate Trivia Champion. There will be nightly prizes for top scoring teams.How to enter? Reserve your FREE spot on eventbrite and finalize your reservation using the phone number on the ticket page.It all adds up to a whole lot of fun, so make Trivia Thursdays at St. Louis Bar & Grill an important part of your weekly social calendar!Please check our social media @tremendoustriviaont on Instagram and Tremendous Trivia Ontario on Facebook for the most updated event schedule in the case of any changes.","Category: Film & Media, Gaming",In person,No refunds,"St. Louis Bar & Grill1831 Walkers LineBurlington, ON L7M 0H6 Canada",,
https://www.eventbrite.ca/e/getting-started-with-cad-tools-1-day-workshop-in-burlington-tickets-1979844580436?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,Getting Started with CAD Tools: 1 Day Workshop in Burlington,Catils_inc,"Start your design journey—learn to draft, model, and visualize technical designs with industry-standard CAD tools in one day.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM – 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThe CAD Basics course introduces you to the fundamental tools and techniques of computer-aided design (CAD) for creating professional 2D drawings and 3D models. You’ll gain hands-on experience with popular CAD software, enabling you to visualize ideas, draft designs accurately, and communicate technical concepts effectively—an essential skill for engineering, architecture, and product design.Learning ObjectivesBy the end of this course, you will:Understand the fundamental features and workflow of CAD softwareCreate precise 2D engineering drawings using drafting toolsBuild and modify basic 3D models for visualizationApply standard dimensioning and annotation techniquesVisualize designs in multiple views and realistic rendering stylesGain confidence to begin more advanced CAD drafting and modeling workTarget AudienceEngineering students, product designers, and technical professionals.Why is it right fit for you:Whether you're planning a career in engineering, product design, or architecture, strong CAD skills are essential. This course gives you the foundational knowledge you need to begin designing with precision and clarity. Through hands-on training using industry-standard software, you'll learn by doing, guided by experts with real-world experience. Ideal for beginners, it helps you bridge the gap between ideas and executable designs while preparing you for further specialization or on-the-job application.©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Want to train your team in CAD for improved design efficiency?We offer fully customizable in-house CAD basics training tailored to your organization’s software preferences, industry use cases, or project focus. Want your team to create accurate digital prototypes and technical drawings more confidently? Let us build the perfect training solution for your design team.📧 Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career",ages 18+In personPaid parking,Refunds up to 7 days before event,"ON, Burlington - North Service Road4145 North Service Road 2nd FloorPh No +1 469 666 9332 Burlington, ON L7L 6A3 Canada",,
https://www.eventbrite.ca/e/smart-multitasking-time-control-1-day-session-in-burlington-tickets-1979851633532?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,Smart Multitasking & Time Control: 1 Day Session in Burlington,Catils_inc,"Break free from overwhelm—learn the science of effective multitasking and tools to boost productivity and mental clarity.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM – 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThe Master Multitasking course is designed to help you enhance your ability to juggle multiple tasks effectively without compromising quality or focus. Through practical tools and proven techniques, you'll learn how to prioritize, manage distractions, and optimize your workflow for better productivity and reduced stress in today’s fast-paced environments.Learning ObjectivesBy the end of this course, you will:Understand the science behind multitasking and how it impacts performanceApply prioritization techniques to manage time and workload effectivelyUse digital tools to streamline your schedule and reduce overwhelmDevelop strategies to manage distractions and interruptionsBuild a balanced routine that supports focus and productivityEnhance stress management and personal performance habitsTarget AudienceProfessionals, executives, and students managing multiple priorities.Why is it right fit for you:This course is ideal for anyone feeling overwhelmed by competing responsibilities or wishing to maximize productivity. Instead of glorifying multitasking, it teaches how to work smarter through focus, intentional task-switching, and proven techniques for energy and time management. Our expert facilitators provide customized insights, tools, and simulations that reflect real-world work pressures. By mastering multitasking in a healthier way, you’ll improve both performance and well-being.©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Does your team struggle to manage growing workloads or shifting priorities?We offer customizable in-house multitasking mastery training tailored to your team’s roles and workplace challenges. Curious how productivity can be boosted across your organization with better focus and planning? Let us design a training experience just for your needs.📧 Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career",ages 18+In personPaid parking,Refunds up to 7 days before event,"ON, Burlington - North Service Road4145 North Service Road 2nd FloorPh No +1 469 666 9332 Burlington, ON L7L 6A3 Canada",,
https://www.eventbrite.ca/e/building-emotional-intelligence-skills-1-day-workshop-in-burlington-tickets-1979855303509?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1171396639%2F2824010078961%2F1%2Foriginal.20251120-063130?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.493&fp-y=0.071&s=ede31d69a911870044398ad5036f04e9,Building Emotional Intelligence Skills: 1 Day Workshop in Burlington,Catils_inc,"Become a more empathetic leader—learn key emotional intelligence skills that enhance teamwork, trust, and workplace culture.Group Discounts:Save 10% when registering 3 or more participantsSave 15% when registering 10 or more participantsDuration: 1 Full Day (9:00 AM – 5:00 PM)
Delivery Mode: Classroom (In-Person)
Language: English
Credits: 8 PDUs / Training Hours
Certification: Course Completion Certificate
Refreshments: Lunch, beverages, and light snacks includedCourse OverviewThe Emotional Intelligence course empowers you to understand, manage, and use emotions effectively — both personally and professionally. Through practical tools and reflective activities, you’ll develop self-awareness, empathy, motivation, and conflict resolution skills that enhance leadership, teamwork, and interpersonal communication.Learning ObjectivesBy the end of this course, you will:Identify and manage your emotional responses effectivelyBuild deeper connections using empathy and active listeningUse EI to inspire and motivate yourself and othersResolve conflicts constructively with emotional insightEnhance your leadership and communication skillsCreate a personal action plan for ongoing EI developmentTarget AudienceManagers, team leaders, HR professionals, and individuals seeking personal growth.Why is it right fit for you:This course is ideal for anyone seeking to accelerate personal and professional growth by mastering emotional intelligence. Through role-play, real scenarios, and self-awareness exercises, you’ll gain insights into emotional patterns and learn strategies to use emotions as leaders instead of letting them control outcomes. The lessons apply across industries, helping you improve teamwork, leadership, and customer relationships. You’ll leave not just with knowledge, but with actionable habits that promote success and well-being in everyday life.©2025 Catils. This content is protected by copyright law. Copy or Reproduction without permission is prohibited.Want to enhance emotional intelligence in your team or organization?We offer customizable in-house EI workshops designed to build stronger collaboration and leadership skills. Curious how emotional intelligence can transform team dynamics and productivity? Let us tailor a session to your organizational needs and culture.📧 Contact us today to schedule a customized in-house, face-to-face session: info@catils.com","Category: Business, Career",ages 18+In personPaid parking,Refunds up to 7 days before event,"ON, Burlington - North Service Road4145 North Service Road 2nd FloorPh No +1 469 666 9332 Burlington, ON L7L 6A3 Canada",,
